"id","zpid","name","address","city","state","zip_code","phone","verified","yelp_rating","google_rating","price_range","cuisine_type","website","hours","confidence_score","last_updated","created_at","yelp_id","google_place_id","foursquare_id","latitude","longitude","special_hours","yelp_review_count","google_review_count","google_maps_url","primary_photo_url","menu_url","vibe_attributes","review_excerpts","is_verified","data_confidence","verification_sources","last_quality_check","rating_trend","is_trending","social_buzz_score","optimal_visit_times","popular_dishes","recent_mentions","is_new_opening","last_verified_at","updated_at","elite_category","elite_search_term"
2369,yelp_0SI7L3AuaO0-GhdCp4pX0g,Yarsa Nepalese Cuisine,"1310 Grant Ave",San Francisco,CA,"94133",+14159265082,true,4.7,,$$,"Himalayan/Nepalese, Indian, Vegan",https://www.yelp.com/biz/yarsa-nepalese-cuisine-san-francisco?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:30.532 -0700,2025-07-12 17:50:30.532 -0700,"0SI7L3AuaO0-GhdCp4pX0g",,,37.799049,-122.407159,"",274,,,https://s3-media0.fl.yelpcdn.com/bphoto/9fFmbxtKfy26lXI6IsmvIw/o.jpg,,"[""plant-based"", ""healthy"", ""cultural"", ""authentic"", ""solo-friendly"", ""casual"", ""street-food""]","",true,0.9,{yelp},2025-07-12 17:50:30.532 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:30.532 -0700,2025-07-12 17:50:30.532 -0700,,vegan halal ethiopian solo dining food truck
2370,yelp_mBkkCCDXAND4ntNnzqOmRg,Castro Indian Restaurant & Bar,"468 Castro St",San Francisco,CA,"94114",+14158759141,true,4.6,,,"Indian, Cocktail Bars, Vegan",https://www.yelp.com/biz/castro-indian-restaurant-and-bar-san-francisco?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:30.706 -0700,2025-07-12 17:50:30.706 -0700,mBkkCCDXAND4ntNnzqOmRg,,,37.761406,-122.435315,"",108,,,https://s3-media0.fl.yelpcdn.com/bphoto/dyAi8UuaqLH7w5buKdWXaw/o.jpg,,"[""plant-based"", ""healthy"", ""cultural"", ""authentic"", ""solo-friendly"", ""casual"", ""street-food""]","",true,0.9,{yelp},2025-07-12 17:50:30.706 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:30.706 -0700,2025-07-12 17:50:30.706 -0700,,vegan halal ethiopian solo dining food truck
2372,yelp_3rzjZ1qaM5-UvX7ky00KNQ,Ar Har Ya,"357 Kearny St",San Francisco,CA,"94108",+16282367477,true,4.8,,$$,Burmese,https://www.yelp.com/biz/ar-har-ya-san-francisco-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:36.181 -0700,2025-07-12 17:50:36.181 -0700,"3rzjZ1qaM5-UvX7ky00KNQ",,,37.79147715040332,-122.40439555744996,"",104,,,https://s3-media0.fl.yelpcdn.com/bphoto/Taako_qI3RpX_lRQswVzmg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:36.181 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:36.181 -0700,2025-07-12 17:50:36.181 -0700,,restaurants
2363,yelp_dFXELVvVo-4JMqnLrNjv_w,Mona Lisa Mare e Monti,"414 Columbus Ave",San Francisco,CA,"94133",+14153981300,true,4.5,,,"Italian, Steakhouses, Seafood",https://www.yelp.com/biz/mona-lisa-mare-e-monti-san-francisco?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:26.981 -0700,2025-07-12 17:50:26.981 -0700,dFXELVvVo-4JMqnLrNjv_w,,,37.79907,-122.40801,"",149,,,https://s3-media0.fl.yelpcdn.com/bphoto/9QQDvUi7s5suKDckSXdFgA/o.jpg,,"[""chef-driven"", ""fine-dining"", ""authentic""]","",true,0.9,{yelp},2025-07-12 17:50:26.981 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:26.981 -0700,2025-07-13 09:33:20.384 -0700,michelin,michelin omakase chef tasting menu
2364,yelp_rM1t5kISEYIdKwgJjft11g,Blue Whale Restaurant & Lounge,"2033 Union St",San Francisco,CA,"94123",+14155926009,true,4.3,,,"Chinese, Lounges, Pan Asian",https://www.yelp.com/biz/blue-whale-restaurant-and-lounge-san-francisco?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:27.133 -0700,2025-07-12 17:50:27.133 -0700,rM1t5kISEYIdKwgJjft11g,,,37.797284,-122.432876,"",209,,,https://s3-media0.fl.yelpcdn.com/bphoto/Yl2F3CcKtt_CCcX8CTQWyw/o.jpg,,"[""chef-driven"", ""fine-dining"", ""authentic""]","",true,0.9,{yelp},2025-07-12 17:50:27.133 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:27.133 -0700,2025-07-13 09:33:39.212 -0700,fine_dining,michelin omakase chef tasting menu
2366,yelp_Z3SwvM3EcJDCtclF97ZRlQ,Casements,"2351 Mission St",San Francisco,CA,"94110",+14156587320,true,4.4,,$$,"Pubs, Irish, Beer Gardens",https://www.yelp.com/biz/casements-san-francisco-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:27.449 -0700,2025-07-12 17:50:27.449 -0700,Z3SwvM3EcJDCtclF97ZRlQ,,,37.759411,-122.418967,"",145,,,https://s3-media0.fl.yelpcdn.com/bphoto/Dk-M3GWE7YpSap2x94wfnA/o.jpg,,"[""chef-driven"", ""fine-dining"", ""authentic""]","",true,0.9,{yelp},2025-07-12 17:50:27.449 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:27.449 -0700,2025-07-13 09:33:39.212 -0700,fine_dining,michelin omakase chef tasting menu
2371,yelp_-ltL2TH7sJxBYuDX_J0hxQ,Viva Cafe,"601 Montgomery St Lobby, Ste 120",San Francisco,CA,"94111",+14153771372,true,4.8,,$,Cafes,https://www.yelp.com/biz/viva-cafe-san-francisco-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:36.013 -0700,2025-07-12 17:50:36.013 -0700,-ltL2TH7sJxBYuDX_J0hxQ,,,37.7948363,-122.4035212,"",95,,,https://s3-media0.fl.yelpcdn.com/bphoto/DwFGEumNmAGgqVlPdLwbOg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:36.013 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:36.013 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
2374,yelp_aINJgFdqCjILgZdsVttnug,Kingbob,"645 Clay St",San Francisco,CA,"94111",+14156587191,true,4.7,,$,Korean,https://www.yelp.com/biz/kingbob-san-francisco?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:36.486 -0700,2025-07-12 17:50:36.486 -0700,aINJgFdqCjILgZdsVttnug,,,37.79442,-122.40386,"",210,,,https://s3-media0.fl.yelpcdn.com/bphoto/MfDfhdgmdcCjOapvMbceBQ/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:36.486 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:36.486 -0700,2025-07-12 17:50:36.486 -0700,,restaurants
2375,yelp_agUov63fwIufCj8t6pCivg,Leleka,"40 Belden Pl",San Francisco,CA,"94104",+14159013434,true,4.7,,$$,"Ukrainian, Soup, Bakeries",https://www.yelp.com/biz/leleka-san-francisco-4?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:36.641 -0700,2025-07-12 17:50:36.641 -0700,agUov63fwIufCj8t6pCivg,,,37.791322021300175,-122.40364911315856,"",348,,,https://s3-media0.fl.yelpcdn.com/bphoto/3cvBYrsQosLl17QFQRZcmA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:36.641 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:36.641 -0700,2025-07-12 17:50:36.641 -0700,,restaurants
2376,yelp_KjhY6qUSnzZ-tsRdElukjQ,Trisara,"211 Kearny St",San Francisco,CA,"94108",+14156587812,true,4.6,,,"Asian Fusion, Himalayan/Nepalese, Indian",https://www.yelp.com/biz/trisara-san-francisco?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:36.789 -0700,2025-07-12 17:50:36.789 -0700,KjhY6qUSnzZ-tsRdElukjQ,,,37.790039,-122.404174,"",130,,,https://s3-media0.fl.yelpcdn.com/bphoto/eUi4LnSqCby33d05tvElzw/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:36.789 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:36.789 -0700,2025-07-12 17:50:36.789 -0700,,restaurants
2378,yelp_TFfFe0tUNFMQiPOBFV8ytA,ZOE Cocktail Bar & Bites,"579 Howard St",San Francisco,CA,"94105",+14153233477,true,4.6,,,"Cocktail Bars, Lounges, New Mexican Cuisine",https://www.yelp.com/biz/zoe-cocktail-bar-and-bites-san-francisco-4?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:37.080 -0700,2025-07-12 17:50:37.080 -0700,TFfFe0tUNFMQiPOBFV8ytA,,,37.78705,-122.39748,"",208,,,https://s3-media0.fl.yelpcdn.com/bphoto/zjPgJGytDOo4oS-36k3xcw/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:37.080 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:37.080 -0700,2025-07-12 17:50:37.080 -0700,,restaurants
2380,yelp_ZcF6AIgJAwnI0wd0qWuvag,Sana'a Cafe,"199 New Montgomery St",San Francisco,CA,"94105",+14159326935,true,4.6,,$$,"Coffee & Tea, Coffee Roasteries, Themed Cafes",https://www.yelp.com/biz/sanaa-cafe-san-francisco?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:37.382 -0700,2025-07-12 17:50:37.382 -0700,ZcF6AIgJAwnI0wd0qWuvag,,,37.786627,-122.399088,"",198,,,https://s3-media0.fl.yelpcdn.com/bphoto/bjwtHwYpxEDbUewGEQod6g/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:37.382 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:37.382 -0700,2025-07-12 17:50:37.382 -0700,,restaurants
2381,yelp_dv9gdJrBG7SZ8aWYkxG_3w,Sutter St Cafe,"450 Sutter St",San Francisco,CA,"94108",+14153628342,true,4.6,,$,"Cafes, Delis, Sandwiches",https://www.yelp.com/biz/sutter-st-cafe-san-francisco?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:37.542 -0700,2025-07-12 17:50:37.542 -0700,dv9gdJrBG7SZ8aWYkxG_3w,,,37.78982618371007,-122.407936489941,"",271,,,https://s3-media0.fl.yelpcdn.com/bphoto/yapSTmOcjmuEkQJ7RqITow/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:37.542 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:37.542 -0700,2025-07-12 17:50:37.542 -0700,,restaurants
2382,yelp_bdFlEMBC6HRgoHKcgoHc1g,Cafe Me,"500 Washington St",San Francisco,CA,"94111",+14158130225,true,4.6,,$,"Coffee & Tea, Sandwiches, Breakfast & Brunch",https://www.yelp.com/biz/cafe-me-san-francisco-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:37.701 -0700,2025-07-12 17:50:37.701 -0700,bdFlEMBC6HRgoHKcgoHc1g,,,37.7958367325659,-122.40185511318,"",323,,,https://s3-media0.fl.yelpcdn.com/bphoto/mEzkoJaPGa-C1mhBQXjztg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:37.701 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:37.701 -0700,2025-07-12 17:50:37.701 -0700,,restaurants
2384,yelp_jB47HAuQSsjWn5wIHfSlVA,Sohunan,"674 Sacramento St",San Francisco,CA,"94111",+14157953607,true,4.5,,$$,Chinese,https://www.yelp.com/biz/sohunan-san-francisco-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:38.020 -0700,2025-07-12 17:50:38.020 -0700,jB47HAuQSsjWn5wIHfSlVA,,,37.793767,-122.404158,"",144,,,https://s3-media0.fl.yelpcdn.com/bphoto/7ArZ_YPP5EId6f68CeMtrA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:38.020 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:38.020 -0700,2025-07-12 17:50:38.020 -0700,,restaurants
2385,yelp_LXbmCN9z-hJs60PBGT9oYg,Village Tea House,"62 2nd St",San Francisco,CA,"94105",+14157782728,true,4.5,,$$,"Noodles, Dim Sum, Asian Fusion",https://www.yelp.com/biz/village-tea-house-san-francisco?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:38.227 -0700,2025-07-12 17:50:38.227 -0700,LXbmCN9z-hJs60PBGT9oYg,,,37.78849715542913,-122.4005917093798,"",201,,,https://s3-media0.fl.yelpcdn.com/bphoto/ErE9f60bN-c9aBWW7ACyaA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:38.227 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:38.227 -0700,2025-07-12 17:50:38.227 -0700,,restaurants
2387,yelp_kK0s7FAovaLmVDM4D_NdSQ,Good Luck Cafe and Deli,"621 Kearny St",San Francisco,CA,"94108",+14157812328,true,4.5,,$,"Delis, Cafes, Sandwiches",https://www.yelp.com/biz/good-luck-cafe-and-deli-san-francisco?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:38.542 -0700,2025-07-12 17:50:38.542 -0700,kK0s7FAovaLmVDM4D_NdSQ,,,37.793838,-122.404846,"",465,,,https://s3-media0.fl.yelpcdn.com/bphoto/A2nnboeo6-YKI3LOkkYsGQ/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:38.542 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:38.542 -0700,2025-07-12 17:50:38.542 -0700,,restaurants
2388,yelp_xgk-DJbS4SsKWzPCIO0lgQ,Pie Punks,"145 2nd St",San Francisco,CA,"94105",+14155352898,true,4.5,,$$,"Pizza, Cocktail Bars",https://www.yelp.com/biz/pie-punks-san-francisco?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:38.779 -0700,2025-07-12 17:50:38.779 -0700,xgk-DJbS4SsKWzPCIO0lgQ,,,37.78759,-122.39888,"",253,,,https://s3-media0.fl.yelpcdn.com/bphoto/AFINeMnbXbGnE37ocaJpzw/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:38.779 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:38.779 -0700,2025-07-12 17:50:38.779 -0700,,restaurants
2389,yelp_ufIm7isxE9blLhnVJ6EHGQ,The Melt,"455 Market St Ste 140",San Francisco,CA,"94105",+14152879819,true,4.4,,$$,"Burgers, Sandwiches, Chicken Shop",https://www.yelp.com/biz/the-melt-san-francisco-16?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:38.936 -0700,2025-07-12 17:50:38.936 -0700,ufIm7isxE9blLhnVJ6EHGQ,,,37.790798,-122.398441,"",673,,,https://s3-media0.fl.yelpcdn.com/bphoto/aY8tbgUlv0E6p2_z6Sum1Q/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:38.936 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:38.936 -0700,2025-07-12 17:50:38.936 -0700,,restaurants
2390,yelp_RZBAOodhd40zHMO2IcmVEw,Maison Nico,"710 Montgomery St",San Francisco,CA,"94111",+14153591000,true,4.4,,,"Bakeries, Coffee & Tea, French",https://www.yelp.com/biz/maison-nico-san-francisco?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:39.084 -0700,2025-07-12 17:50:39.084 -0700,RZBAOodhd40zHMO2IcmVEw,,,37.79579,-122.40328,"",379,,,https://s3-media0.fl.yelpcdn.com/bphoto/CiiiM9aSgtkFitsTK_ykoQ/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:39.084 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:39.084 -0700,2025-07-12 17:50:39.084 -0700,,restaurants
2391,yelp_H6jEWhnxWlzTobANR-VNJg,K Minamoto,"648 Market St",San Francisco,CA,"94104",+14159891645,true,4.4,,$$$,"Japanese, Desserts, Chocolatiers & Shops",https://www.yelp.com/biz/k-minamoto-san-francisco-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:39.243 -0700,2025-07-12 17:50:39.243 -0700,H6jEWhnxWlzTobANR-VNJg,,,37.78852,-122.40282,"",425,,,https://s3-media0.fl.yelpcdn.com/bphoto/-B9W6gZexxq9L34EJaaEzA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:39.243 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:39.243 -0700,2025-07-12 17:50:39.243 -0700,,restaurants
2392,yelp_Gz7B7SOa1XAVRFBUC_iIIg,SAJJ Mediterranean,"485 Pine St",San Francisco,CA,"94104",+14158143210,true,4.4,,$$,"Mediterranean, Halal, Middle Eastern",https://www.yelp.com/biz/sajj-mediterranean-san-francisco-6?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:39.395 -0700,2025-07-12 17:50:39.395 -0700,Gz7B7SOa1XAVRFBUC_iIIg,,,37.79157,-122.40375,"",78,,,https://s3-media0.fl.yelpcdn.com/bphoto/LecHuKYH9eZfwdMj8x2Zsw/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:39.395 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:39.395 -0700,2025-07-12 17:50:39.395 -0700,,restaurants
2393,yelp_l_ZnPm9olFZviBRkXVzNFA,Modí,"88 Natoma St",San Francisco,CA,"94105",+14157570245,true,4.4,,,"Italian, Mexican",https://www.yelp.com/biz/mod%C3%AD-san-francisco-3?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:39.552 -0700,2025-07-12 17:50:39.552 -0700,l_ZnPm9olFZviBRkXVzNFA,,,37.787904625911025,-122.39800267281302,"",116,,,https://s3-media0.fl.yelpcdn.com/bphoto/uRBbbUnzCiFw7BfeQpjW0A/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:39.552 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:39.552 -0700,2025-07-12 17:50:39.552 -0700,,restaurants
2394,yelp_amyteTseYTGbk_7nd4EoDA,Hed verythai,"88 Hardie Pl",San Francisco,CA,"94108",+14157963944,true,4.4,,$$,Thai,https://www.yelp.com/biz/hed-verythai-san-francisco?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:39.711 -0700,2025-07-12 17:50:39.711 -0700,amyteTseYTGbk_7nd4EoDA,,,37.79041710774593,-122.4034643,"",446,,,https://s3-media0.fl.yelpcdn.com/bphoto/C1eykMzVfbQa53pA7xYdBw/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:39.711 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:39.711 -0700,2025-07-12 17:50:39.711 -0700,,restaurants
2395,yelp_5nCCitxHCg-lhvMowbrs_A,La Fromagerie,"101 Montgomery St",San Francisco,CA,"94104",+14153496092,true,4.4,,$$,"Salad, Cheese Shops, Sandwiches",https://www.yelp.com/biz/la-fromagerie-san-francisco-7?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:39.860 -0700,2025-07-12 17:50:39.860 -0700,"5nCCitxHCg-lhvMowbrs_A",,,37.7905110535375,-122.402407899499,"",303,,,https://s3-media0.fl.yelpcdn.com/bphoto/73XJSYBHLN6sw9kNF4ui0w/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:39.860 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:39.860 -0700,2025-07-12 17:50:39.860 -0700,,restaurants
2396,yelp_gtBDOQq3TyiiulKmJpny0g,Lou's Cafe,"100 Pine St Ste 102",San Francisco,CA,"94111",+14152834777,true,4.3,,$,"Salad, Soup, Sandwiches",https://www.yelp.com/biz/lous-cafe-san-francisco-5?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:40.018 -0700,2025-07-12 17:50:40.018 -0700,gtBDOQq3TyiiulKmJpny0g,,,37.79282922333021,-122.3989569415474,"",223,,,https://s3-media0.fl.yelpcdn.com/bphoto/SYAP6K4X6opxIbbb3og5Cg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:40.018 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:40.018 -0700,2025-07-12 17:50:40.018 -0700,,restaurants
2398,yelp_Jx_JunTUJf3OuRh3g9oSPw,DragonEats,"555 Folsom St",San Francisco,CA,"94105",+14157951169,true,4.3,,$,Vietnamese,https://www.yelp.com/biz/dragoneats-san-francisco-3?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:40.530 -0700,2025-07-12 17:50:40.530 -0700,Jx_JunTUJf3OuRh3g9oSPw,,,37.786299,-122.395604,"",501,,,https://s3-media0.fl.yelpcdn.com/bphoto/lCrSJ1mnOlUfT_AtUEItdA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:40.530 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:40.530 -0700,2025-07-12 17:50:40.530 -0700,,restaurants
2399,yelp_1EWkmc_myDLYfvorOnYzEA,Hinodeya Ramen Bar - Financial District,"680 Clay St",San Francisco,CA,"94111",+14152006466,true,4.3,,$$,"Ramen, Japanese Curry, Tapas/Small Plates",https://www.yelp.com/biz/hinodeya-ramen-bar-financial-district-san-francisco?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:40.681 -0700,2025-07-12 17:50:40.681 -0700,"1EWkmc_myDLYfvorOnYzEA",,,37.794636,-122.404515,"",640,,,https://s3-media0.fl.yelpcdn.com/bphoto/Jauj_z_-mOVR0adGVazWNw/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:40.681 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:40.681 -0700,2025-07-12 17:50:40.681 -0700,,restaurants
2400,yelp__BDoTBI2YlyUaWFOXBEF8Q,Sababa,"329 Kearny St",San Francisco,CA,"94108",+14158006853,true,4.3,,$$,"Mediterranean, Middle Eastern, Greek",https://www.yelp.com/biz/sababa-san-francisco?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 17:50:40.832 -0700,2025-07-12 17:50:40.832 -0700,_BDoTBI2YlyUaWFOXBEF8Q,,,37.7911832391356,-122.404289804399,"",435,,,https://s3-media0.fl.yelpcdn.com/bphoto/ZJldXjthPCLVjeJi2H1YVg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 17:50:40.832 -0700,,false,0.00,"",{},0,false,2025-07-12 17:50:40.832 -0700,2025-07-12 17:50:40.832 -0700,,restaurants
